id,year,department,department_name,agency,agency_name,prexc_fpap_id,item_description,operunit,operating_unit,region_id,fund_code,fund_subcategory,expense_code,expense_class,sub_object_code,expense_object,amount_in_thousands,amount_php,prexc_level,sorder,operating_division_id,operating_division,sector
3186052,2025,07,Department of Education (DepEd),001,Office of the Secretary,310400100003000,Operation of Schools - Junior High School (Grade 7 to Grade 10),0904177,Eugenio Cabezas National High School,04,01101101,Specific Budgets of National Government Agencies,1,Personnel Services,5010215001,Cash Gift - Civilian ,85.0,85000.0,7,,0804002,Division of Cavite,Basic Education (DepEd)
3186054,2025,07,Department of Education (DepEd),001,Office of the Secretary,310400100003000,Operation of Schools - Junior High School (Grade 7 to Grade 10),0904177,Eugenio Cabezas National High School,04,01101101,Specific Budgets of National Government Agencies,1,Personnel Services,5010299012,Productivity Enhancement Incentive - Civilian ,85.0,85000.0,7,,0804002,Division of Cavite,Basic Education (DepEd)
3186072,2025,07,Department of Education (DepEd),001,Office of the Secretary,310400100003000,Operation of Schools - Junior High School (Grade 7 to Grade 10),0904177,Eugenio Cabezas National High School,04,01101101,Specific Budgets of National Government Agencies,2,Maintenance and Other Operating Expenses,5020503000,Internet Subscription Expenses,78.0,78000.0,7,,0804002,Division of Cavite,Basic Education (DepEd)
3186063,2025,07,Department of Education (DepEd),001,Office of the Secretary,310400100003000,Operation of Schools - Junior High School (Grade 7 to Grade 10),0904177,Eugenio Cabezas National High School,04,01101101,Specific Budgets of National Government Agencies,2,Maintenance and Other Operating Expenses,5020321002,Office Equipment,65.0,65000.0,7,,0804002,Division of Cavite,Basic Education (DepEd)
3186064,2025,07,Department of Education (DepEd),001,Office of the Secretary,310400100003000,Operation of Schools - Junior High School (Grade 7 to Grade 10),0904177,Eugenio Cabezas National High School,04,01101101,Specific Budgets of National Government Agencies,2,Maintenance and Other Operating Expenses,5020321003,Information and Communications Technology Equipment,65.0,65000.0,7,,0804002,Division of Cavite,Basic Education (DepEd)
3186066,2025,07,Department of Education (DepEd),001,Office of the Secretary,310400100003000,Operation of Schools - Junior High School (Grade 7 to Grade 10),0904177,Eugenio Cabezas National High School,04,01101101,Specific Budgets of National Government Agencies,2,Maintenance and Other Operating Expenses,5020322001,Furniture and Fixtures,65.0,65000.0,7,,0804002,Division of Cavite,Basic Education (DepEd)
3186055,2025,07,Department of Education (DepEd),001,Office of the Secretary,310400100003000,Operation of Schools - Junior High School (Grade 7 to Grade 10),0904177,Eugenio Cabezas National High School,04,01101101,Specific Budgets of National Government Agencies,1,Personnel Services,5010302001,Pag-IBIG - Civilian,41.0,41000.0,7,,0804002,Division of Cavite,Basic Education (DepEd)
3186070,2025,07,Department of Education (DepEd),001,Office of the Secretary,310400100003000,Operation of Schools - Junior High School (Grade 7 to Grade 10),0904177,Eugenio Cabezas National High School,04,01101101,Specific Budgets of National Government Agencies,2,Maintenance and Other Operating Expenses,5020501000,Postage and Courier Expenses,39.0,39000.0,7,,0804002,Division of Cavite,Basic Education (DepEd)
3186071,2025,07,Department of Education (DepEd),001,Office of the Secretary,310400100003000,Operation of Schools - Junior High School (Grade 7 to Grade 10),0904177,Eugenio Cabezas National High School,04,01101101,Specific Budgets of National Government Agencies,2,Maintenance and Other Operating Expenses,5020502001,Mobile,24.0,24000.0,7,,0804002,Division of Cavite,Basic Education (DepEd)
3186077,2025,07,Department of Education (DepEd),001,Office of the Secretary,310400100003000,Operation of Schools - Junior High School (Grade 7 to Grade 10),0904177,Eugenio Cabezas National High School,04,01101101,Specific Budgets of National Government Agencies,2,Maintenance and Other Operating Expenses,5021322001,Furniture and Fixtures,21.0,21000.0,7,,0804002,Division of Cavite,Basic Education (DepEd)
3186059,2025,07,Department of Education (DepEd),001,Office of the Secretary,310400100003000,Operation of Schools - Junior High School (Grade 7 to Grade 10),0904177,Eugenio Cabezas National High School,04,01101101,Specific Budgets of National Government Agencies,2,Maintenance and Other Operating Expenses,5020101000,Traveling Expenses - Local,20.0,20000.0,7,,0804002,Division of Cavite,Basic Education (DepEd)
3186057,2025,07,Department of Education (DepEd),001,Office of the Secretary,310400100003000,Operation of Schools - Junior High School (Grade 7 to Grade 10),0904177,Eugenio Cabezas National High School,04,01101101,Specific Budgets of National Government Agencies,1,Personnel Services,5010304001,ECIP - Civilian,20.0,20000.0,7,,0804002,Division of Cavite,Basic Education (DepEd)
3186058,2025,07,Department of Education (DepEd),001,Office of the Secretary,310400100003000,Operation of Schools - Junior High School (Grade 7 to Grade 10),0904177,Eugenio Cabezas National High School,04,01101101,Specific Budgets of National Government Agencies,1,Personnel Services,5010499010,Lump-sum for Step Increments - Length of Service,15.0,15000.0,7,,0804002,Division of Cavite,Basic Education (DepEd)
3186065,2025,07,Department of Education (DepEd),001,Office of the Secretary,310400100003000,Operation of Schools - Junior High School (Grade 7 to Grade 10),0904177,Eugenio Cabezas National High School,04,01101101,Specific Budgets of National Government Agencies,2,Maintenance and Other Operating Expenses,5020321008,Disaster Response and Rescue Equipment,13.0,13000.0,7,,0804002,Division of Cavite,Basic Education (DepEd)
3186075,2025,07,Department of Education (DepEd),001,Office of the Secretary,310400100003000,Operation of Schools - Junior High School (Grade 7 to Grade 10),0904177,Eugenio Cabezas National High School,04,01101101,Specific Budgets of National Government Agencies,2,Maintenance and Other Operating Expenses,5021321002,Office Equipment,10.0,10000.0,7,,0804002,Division of Cavite,Basic Education (DepEd)
3186076,2025,07,Department of Education (DepEd),001,Office of the Secretary,310400100003000,Operation of Schools - Junior High School (Grade 7 to Grade 10),0904177,Eugenio Cabezas National High School,04,01101101,Specific Budgets of National Government Agencies,2,Maintenance and Other Operating Expenses,5021321003,Information and Communications Technology Equipment,10.0,10000.0,7,,0804002,Division of Cavite,Basic Education (DepEd)
3186062,2025,07,Department of Education (DepEd),001,Office of the Secretary,310400100003000,Operation of Schools - Junior High School (Grade 7 to Grade 10),0904177,Eugenio Cabezas National High School,04,01101101,Specific Budgets of National Government Agencies,2,Maintenance and Other Operating Expenses,5020302000,Accountable Forms Expenses,6.0,6000.0,7,,0804002,Division of Cavite,Basic Education (DepEd)
3186078,2025,07,Department of Education (DepEd),001,Office of the Secretary,310400100003000,Operation of Schools - Junior High School (Grade 7 to Grade 10),0904177,Eugenio Cabezas National High School,04,01101101,Specific Budgets of National Government Agencies,2,Maintenance and Other Operating Expenses,5021502000,Fidelity Bond Premiums,5.0,5000.0,7,,0804002,Division of Cavite,Basic Education (DepEd)
3184699,2025,07,Department of Education (DepEd),001,Office of the Secretary,310400100003000,Operation of Schools - Junior High School (Grade 7 to Grade 10),0904131,Francisco Osorio Integrated Senior High School,04,01101101,Specific Budgets of National Government Agencies,1,Personnel Services,5010101001,Basic Salary - Civilian,16135.0,16135000.0,7,,0804002,Division of Cavite,Basic Education (DepEd)
3184723,2025,07,Department of Education (DepEd),001,Office of the Secretary,310400100003000,Operation of Schools - Junior High School (Grade 7 to Grade 10),0904131,Francisco Osorio Integrated Senior High School,04,01104102,Retirement and Life Insurance Premiums,1,Personnel Services,5010301000,Retirement and Life Insurance Premiums,1936.0,1936000.0,7,,0804002,Division of Cavite,Basic Education (DepEd)
3184705,2025,07,Department of Education (DepEd),001,Office of the Secretary,310400100003000,Operation of Schools - Junior High School (Grade 7 to Grade 10),0904131,Francisco Osorio Integrated Senior High School,04,01101101,Specific Budgets of National Government Agencies,1,Personnel Services,5010216001,Mid-Year Bonus - Civilian,1345.0,1345000.0,7,,0804002,Division of Cavite,Basic Education (DepEd)
3184703,2025,07,Department of Education (DepEd),001,Office of the Secretary,310400100003000,Operation of Schools - Junior High School (Grade 7 to Grade 10),0904131,Francisco Osorio Integrated Senior High School,04,01101101,Specific Budgets of National Government Agencies,1,Personnel Services,5010214001,Year-End Bonus - Civilian,1345.0,1345000.0,7,,0804002,Division of Cavite,Basic Education (DepEd)
3184701,2025,07,Department of Education (DepEd),001,Office of the Secretary,310400100003000,Operation of Schools - Junior High School (Grade 7 to Grade 10),0904131,Francisco Osorio Integrated Senior High School,04,01101101,Specific Budgets of National Government Agencies,1,Personnel Services,5010201001,PERA - Civilian,1056.0,1056000.0,7,,0804002,Division of Cavite,Basic Education (DepEd)
3184708,2025,07,Department of Education (DepEd),001,Office of the Secretary,310400100003000,Operation of Schools - Junior High School (Grade 7 to Grade 10),0904131,Francisco Osorio Integrated Senior High School,04,01101101,Specific Budgets of National Government Agencies,1,Personnel Services,5010303001,PhilHealth - Civilian,403.0,403000.0,7,,0804002,Division of Cavite,Basic Education (DepEd)
3184721,2025,07,Department of Education (DepEd),001,Office of the Secretary,310400100003000,Operation of Schools - Junior High School (Grade 7 to Grade 10),0904131,Francisco Osorio Integrated Senior High School,04,01101101,Specific Budgets of National Government Agencies,2,Maintenance and Other Operating Expenses,5021304002,School Buildings,391.0,391000.0,7,,0804002,Division of Cavite,Basic Education (DepEd)
3184713,2025,07,Department of Education (DepEd),001,Office of the Secretary,310400100003000,Operation of Schools - Junior High School (Grade 7 to Grade 10),0904131,Francisco Osorio Integrated Senior High School,04,01101101,Specific Budgets of National Government Agencies,2,Maintenance and Other Operating Expenses,5020301002,Office Supplies Expenses,391.0,391000.0,7,,0804002,Division of Cavite,Basic Education (DepEd)
3184700,2025,07,Department of Education (DepEd),001,Office of the Secretary,310400100003000,Operation of Schools - Junior High School (Grade 7 to Grade 10),0904131,Francisco Osorio Integrated Senior High School,04,01101101,Specific Budgets of National Government Agencies,1,Personnel Services,5010103000,Salaries and Wages - Substitute Teachers,378.0,378000.0,7,,0804002,Division of Cavite,Basic Education (DepEd)
3184702,2025,07,Department of Education (DepEd),001,Office of the Secretary,310400100003000,Operation of Schools - Junior High School (Grade 7 to Grade 10),0904131,Francisco Osorio Integrated Senior High School,04,01101101,Specific Budgets of National Government Agencies,1,Personnel Services,5010204001,Clothing/Uniform Allowance - Civilian,308.0,308000.0,7,,0804002,Division of Cavite,Basic Education (DepEd)
3184718,2025,07,Department of Education (DepEd),001,Office of the Secretary,310400100003000,Operation of Schools - Junior High School (Grade 7 to Grade 10),0904131,Francisco Osorio Integrated Senior High School,04,01101101,Specific Budgets of National Government Agencies,2,Maintenance and Other Operating Expenses,5020402000,Electricity Expenses,265.0,265000.0,7,,0804002,Division of Cavite,Basic Education (DepEd)
3184704,2025,07,Department of Education (DepEd),001,Office of the Secretary,310400100003000,Operation of Schools - Junior High School (Grade 7 to Grade 10),0904131,Francisco Osorio Integrated Senior High School,04,01101101,Specific Budgets of National Government Agencies,1,Personnel Services,5010215001,Cash Gift - Civilian ,220.0,220000.0,7,,0804002,Division of Cavite,Basic Education (DepEd)
3184706,2025,07,Department of Education (DepEd),001,Office of the Secretary,310400100003000,Operation of Schools - Junior High School (Grade 7 to Grade 10),0904131,Francisco Osorio Integrated Senior High School,04,01101101,Specific Budgets of National Government Agencies,1,Personnel Services,5010299012,Productivity Enhancement Incentive - Civilian ,220.0,220000.0,7,,0804002,Division of Cavite,Basic Education (DepEd)
3184711,2025,07,Department of Education (DepEd),001,Office of the Secretary,310400100003000,Operation of Schools - Junior High School (Grade 7 to Grade 10),0904131,Francisco Osorio Integrated Senior High School,04,01101101,Specific Budgets of National Government Agencies,2,Maintenance and Other Operating Expenses,5020101000,Traveling Expenses - Local,196.0,196000.0,7,,0804002,Division of Cavite,Basic Education (DepEd)
3184712,2025,07,Department of Education (DepEd),001,Office of the Secretary,310400100003000,Operation of Schools - Junior High School (Grade 7 to Grade 10),0904131,Francisco Osorio Integrated Senior High School,04,01101101,Specific Budgets of National Government Agencies,2,Maintenance and Other Operating Expenses,5020201002,Training Expenses,196.0,196000.0,7,,0804002,Division of Cavite,Basic Education (DepEd)
3184715,2025,07,Department of Education (DepEd),001,Office of the Secretary,310400100003000,Operation of Schools - Junior High School (Grade 7 to Grade 10),0904131,Francisco Osorio Integrated Senior High School,04,01101101,Specific Budgets of National Government Agencies,2,Maintenance and Other Operating Expenses,5020321002,Office Equipment,185.0,185000.0,7,,0804002,Division of Cavite,Basic Education (DepEd)
3184716,2025,07,Department of Education (DepEd),001,Office of the Secretary,310400100003000,Operation of Schools - Junior High School (Grade 7 to Grade 10),0904131,Francisco Osorio Integrated Senior High School,04,01101101,Specific Budgets of National Government Agencies,2,Maintenance and Other Operating Expenses,5020399000,Other Supplies and Materials Expenses,159.0,159000.0,7,,0804002,Division of Cavite,Basic Education (DepEd)
3184707,2025,07,Department of Education (DepEd),001,Office of the Secretary,310400100003000,Operation of Schools - Junior High School (Grade 7 to Grade 10),0904131,Francisco Osorio Integrated Senior High School,04,01101101,Specific Budgets of National Government Agencies,1,Personnel Services,5010302001,Pag-IBIG - Civilian,106.0,106000.0,7,,0804002,Division of Cavite,Basic Education (DepEd)
3184717,2025,07,Department of Education (DepEd),001,Office of the Secretary,310400100003000,Operation of Schools - Junior High School (Grade 7 to Grade 10),0904131,Francisco Osorio Integrated Senior High School,04,01101101,Specific Budgets of National Government Agencies,2,Maintenance and Other Operating Expenses,5020401000,Water Expenses,104.0,104000.0,7,,0804002,Division of Cavite,Basic Education (DepEd)
3184720,2025,07,Department of Education (DepEd),001,Office of the Secretary,310400100003000,Operation of Schools - Junior High School (Grade 7 to Grade 10),0904131,Francisco Osorio Integrated Senior High School,04,01101101,Specific Budgets of National Government Agencies,2,Maintenance and Other Operating Expenses,5020503000,Internet Subscription Expenses,94.0,94000.0,7,,0804002,Division of Cavite,Basic Education (DepEd)
3184709,2025,07,Department of Education (DepEd),001,Office of the Secretary,310400100003000,Operation of Schools - Junior High School (Grade 7 to Grade 10),0904131,Francisco Osorio Integrated Senior High School,04,01101101,Specific Budgets of National Government Agencies,1,Personnel Services,5010304001,ECIP - Civilian,53.0,53000.0,7,,0804002,Division of Cavite,Basic Education (DepEd)
3184710,2025,07,Department of Education (DepEd),001,Office of the Secretary,310400100003000,Operation of Schools - Junior High School (Grade 7 to Grade 10),0904131,Francisco Osorio Integrated Senior High School,04,01101101,Specific Budgets of National Government Agencies,1,Personnel Services,5010499010,Lump-sum for Step Increments - Length of Service,40.0,40000.0,7,,0804002,Division of Cavite,Basic Education (DepEd)
3184719,2025,07,Department of Education (DepEd),001,Office of the Secretary,310400100003000,Operation of Schools - Junior High School (Grade 7 to Grade 10),0904131,Francisco Osorio Integrated Senior High School,04,01101101,Specific Budgets of National Government Agencies,2,Maintenance and Other Operating Expenses,5020502001,Mobile,24.0,24000.0,7,,0804002,Division of Cavite,Basic Education (DepEd)
3184722,2025,07,Department of Education (DepEd),001,Office of the Secretary,310400100003000,Operation of Schools - Junior High School (Grade 7 to Grade 10),0904131,Francisco Osorio Integrated Senior High School,04,01101101,Specific Budgets of National Government Agencies,2,Maintenance and Other Operating Expenses,5021503000,Insurance Expenses,10.0,10000.0,7,,0804002,Division of Cavite,Basic Education (DepEd)
3184714,2025,07,Department of Education (DepEd),001,Office of the Secretary,310400100003000,Operation of Schools - Junior High School (Grade 7 to Grade 10),0904131,Francisco Osorio Integrated Senior High School,04,01101101,Specific Budgets of National Government Agencies,2,Maintenance and Other Operating Expenses,5020302000,Accountable Forms Expenses,3.0,3000.0,7,,0804002,Division of Cavite,Basic Education (DepEd)
